race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Total,Less than BA/BS,Drug poisoning,2017-12-31,2017-12-01,1.26687,0.11971,NA,NA,NA,NA,NA,98.0129938062
Total,Less than BA/BS,Drug poisoning,2018-01-31,2018-01-01,1.27281,0.12681,NA,NA,NA,NA,NA,98.450326128
Total,Less than BA/BS,Drug poisoning,2018-02-28,2018-02-01,1.2787899999999999,0.13574000000000003,NA,NA,NA,NA,NA,98.89270543369999
Total,Less than BA/BS,Drug poisoning,2018-03-31,2018-03-01,1.2847899999999999,0.12878,NA,NA,NA,NA,NA,99.3342583324
Total,Less than BA/BS,Drug poisoning,2018-04-30,2018-04-01,1.2908199999999999,0.12346000000000001,NA,NA,NA,NA,NA,99.77866920939998
Total,Less than BA/BS,Drug poisoning,2018-05-31,2018-05-01,1.29687,0.11576000000000002,NA,NA,NA,NA,NA,100.2236828127
Total,Less than BA/BS,Drug poisoning,2018-06-30,2018-06-01,1.30296,0.14296000000000003,NA,NA,NA,NA,NA,100.6723053576
Total,Less than BA/BS,Drug poisoning,2018-07-31,2018-07-01,1.30907,0.12943000000000002,NA,NA,NA,NA,NA,101.092538029
Total,Less than BA/BS,Drug poisoning,2018-08-31,2018-08-01,1.3152199999999998,0.14237,NA,NA,NA,NA,NA,101.51365113159999
Total,Less than BA/BS,Drug poisoning,2018-09-30,2018-09-01,1.3213899999999998,0.12210000000000001,NA,NA,NA,NA,NA,101.93753479629999
Total,Less than BA/BS,Drug poisoning,2018-10-31,2018-10-01,1.3275899999999998,0.12278000000000001,NA,NA,NA,NA,NA,102.36149039159999
Total,Less than BA/BS,Drug poisoning,2018-11-30,2018-11-01,1.3338199999999998,0.12072000000000002,NA,NA,NA,NA,NA,102.78902430479998
Total,Less than BA/BS,Drug poisoning,2018-12-31,2018-12-01,1.3400800000000002,0.12681,NA,NA,NA,NA,NA,103.21659321680002
Total,Less than BA/BS,Drug poisoning,2019-01-31,2019-01-01,1.34637,0.13905,NA,NA,NA,NA,NA,103.6459591386
Total,Less than BA/BS,Drug poisoning,2019-02-28,2019-02-01,1.35269,0.12827,NA,NA,NA,NA,NA,104.08248856579999
Total,Less than BA/BS,Drug poisoning,2019-03-31,2019-03-01,1.35903,0.14027,NA,NA,NA,NA,NA,104.5146936267
Total,Less than BA/BS,Drug poisoning,2019-04-30,2019-04-01,1.36541,0.13282,NA,NA,NA,NA,NA,104.9512565548
Total,Less than BA/BS,Drug poisoning,2019-05-31,2019-05-01,1.3718199999999998,0.13783,NA,NA,NA,NA,NA,105.38782171519999
Total,Less than BA/BS,Drug poisoning,2019-06-30,2019-06-01,1.37826,0.13659000000000002,NA,NA,NA,NA,NA,105.82797127500001
Total,Less than BA/BS,Drug poisoning,2019-07-31,2019-07-01,1.38473,0.13216999999999998,NA,NA,NA,NA,NA,106.2704945688
Total,Less than BA/BS,Drug poisoning,2019-08-31,2019-08-01,1.39122,0.13597,NA,NA,NA,NA,NA,106.71222235319999
Total,Less than BA/BS,Drug poisoning,2019-09-30,2019-09-01,1.39775,0.13409000000000001,NA,NA,NA,NA,NA,107.1583220425
Total,Less than BA/BS,Drug poisoning,2019-10-31,2019-10-01,1.40431,0.12559,NA,NA,NA,NA,NA,107.6043690347
Total,Less than BA/BS,Drug poisoning,2019-11-30,2019-11-01,1.4108999999999998,0.14385,NA,NA,NA,NA,NA,108.05401635299998
Total,Less than BA/BS,Drug poisoning,2019-12-31,2019-12-01,1.4175199999999997,0.13089,NA,NA,NA,NA,NA,108.50361479359997
Total,Less than BA/BS,Drug poisoning,2020-01-31,2020-01-01,1.42418,0.1446,1,7.758,3.607,12.076,3.7e-4,108.9557230724
Total,Less than BA/BS,Drug poisoning,2020-02-29,2020-02-01,1.53467,0.13276000000000002,NA,NA,NA,NA,NA,117.3505212743
Total,Less than BA/BS,Drug poisoning,2020-03-31,2020-03-01,1.65373,0.15330000000000002,NA,NA,NA,NA,NA,126.38762169669998
Total,Less than BA/BS,Drug poisoning,2020-04-30,2020-04-01,1.78203,0.1446,NA,NA,NA,NA,NA,136.123212798
Total,Less than BA/BS,Drug poisoning,2020-05-31,2020-05-01,1.92028,0.16366,NA,NA,NA,NA,NA,146.605888908
Total,Less than BA/BS,Drug poisoning,2020-06-30,2020-06-01,2.06926,0.16834000000000002,NA,NA,NA,NA,NA,157.8988365866
Total,Less than BA/BS,Drug poisoning,2020-07-31,2020-07-01,2.2298,0.17139000000000001,NA,NA,NA,NA,NA,170.05884101799998
Total,Less than BA/BS,Drug poisoning,2020-08-31,2020-08-01,2.40279,0.17831000000000002,2,-10.597,-20.178,0.134,0.05267,183.1548542889
Total,Less than BA/BS,Drug poisoning,2020-09-30,2020-09-01,2.1481600000000003,0.1626,NA,NA,NA,NA,NA,163.66126443520002
Total,Less than BA/BS,Drug poisoning,2020-10-31,2020-10-01,1.9205199999999998,0.15883000000000003,NA,NA,NA,NA,NA,146.24033843439997
Total,Less than BA/BS,Drug poisoning,2020-11-30,2020-11-01,1.7169999999999999,0.15217,NA,NA,NA,NA,NA,130.67577051
Total,Less than BA/BS,Heroin,2016-01-31,2016-01-03,0.13969,0.04138,0,0.792,0.344,1.241,7.8e-4,10.650986733900002
Total,Less than BA/BS,Heroin,2016-02-29,2016-02-01,0.14079000000000003,0.0434,NA,NA,NA,NA,NA,10.739382357600002
Total,Less than BA/BS,Heroin,2016-03-31,2016-03-01,0.14191000000000004,0.039259999999999996,NA,NA,NA,NA,NA,10.829688519800003
Total,Less than BA/BS,Heroin,2016-04-30,2016-04-01,0.14303000000000002,0.029259999999999998,NA,NA,NA,NA,NA,10.919914270600001
Total,Less than BA/BS,Heroin,2016-05-31,2016-05-01,0.14416,0.039259999999999996,NA,NA,NA,NA,NA,11.0111368576
Total,Less than BA/BS,Heroin,2016-06-30,2016-06-01,0.1453,0.03206,NA,NA,NA,NA,NA,11.10304138
Total,Less than BA/BS,Heroin,2016-07-31,2016-07-01,0.14645000000000002,0.039259999999999996,NA,NA,NA,NA,NA,11.203649068500003
Total,Less than BA/BS,Heroin,2016-08-31,2016-08-01,0.14761000000000002,0.0434,NA,NA,NA,NA,NA,11.3056491735
Total,Less than BA/BS,Heroin,2016-09-30,2016-09-01,0.14878000000000002,0.05235000000000001,NA,NA,NA,NA,NA,11.408194498400002
Total,Less than BA/BS,Heroin,2016-10-31,2016-10-01,0.14996000000000004,0.034620000000000005,NA,NA,NA,NA,NA,11.512145775600004
Total,Less than BA/BS,Heroin,2016-11-30,2016-11-01,0.15115,0.04138,NA,NA,NA,NA,NA,11.616639296
Total,Less than BA/BS,Heroin,2016-12-31,2016-12-01,0.15234000000000003,0.05235000000000001,NA,NA,NA,NA,NA,11.721779972400002
Total,Less than BA/BS,Heroin,2017-01-31,2017-01-01,0.15355000000000002,0.0483,NA,NA,NA,NA,NA,11.828676649500002
Total,Less than BA/BS,Heroin,2017-02-28,2017-02-01,0.15476000000000004,0.04082,NA,NA,NA,NA,NA,11.934444303200003
Total,Less than BA/BS,Heroin,2017-03-31,2017-03-01,0.15599000000000005,0.04082,NA,NA,NA,NA,NA,12.043309343500004
Total,Less than BA/BS,Heroin,2017-04-30,2017-04-01,0.15722000000000003,0.03651,NA,NA,NA,NA,NA,12.151939427600002
Total,Less than BA/BS,Heroin,2017-05-31,2017-05-01,0.15847000000000003,0.04999,NA,NA,NA,NA,NA,12.262788928000003
Total,Less than BA/BS,Heroin,2017-06-30,2017-06-01,0.15972000000000003,0.04654,NA,NA,NA,NA,NA,12.373401387600003
Total,Less than BA/BS,Heroin,2017-07-31,2017-07-01,0.16099000000000002,0.0483,NA,NA,NA,NA,NA,12.469066705700001
Total,Less than BA/BS,Heroin,2017-08-31,2017-08-01,0.16226000000000002,0.05163000000000001,NA,NA,NA,NA,NA,12.564598232200002
Total,Less than BA/BS,Heroin,2017-09-30,2017-09-01,0.16355,0.054770000000000006,NA,NA,NA,NA,NA,12.661726984000001
Total,Less than BA/BS,Heroin,2017-10-31,2017-10-01,0.16484000000000001,0.044719999999999996,NA,NA,NA,NA,NA,12.758716552400001
Total,Less than BA/BS,Heroin,2017-11-30,2017-11-01,0.16615,0.0483,NA,NA,NA,NA,NA,12.857305078
Total,Less than BA/BS,Heroin,2017-12-31,2017-12-01,0.16746000000000003,0.05163000000000001,NA,NA,NA,NA,NA,12.955753899600001
Total,Less than BA/BS,Heroin,2018-01-31,2018-01-01,0.16879000000000002,0.04293,NA,NA,NA,NA,NA,13.055703952000002
Total,Less than BA/BS,Heroin,2018-02-28,2018-02-01,0.17012,0.04293,NA,NA,NA,NA,NA,13.1558950636
Total,Less than BA/BS,Heroin,2018-03-31,2018-03-01,0.17147,0.04667,NA,NA,NA,NA,NA,13.2572990732
Total,Less than BA/BS,Heroin,2018-04-30,2018-04-01,0.17283,0.03883,NA,NA,NA,NA,NA,13.3595291361
Total,Less than BA/BS,Heroin,2018-05-31,2018-05-01,0.17419,0.03424,NA,NA,NA,NA,NA,13.461613969900002
Total,Less than BA/BS,Heroin,2018-06-30,2018-06-01,0.17557,0.04483,NA,NA,NA,NA,NA,13.5652949067
Total,Less than BA/BS,Heroin,2018-07-31,2018-07-01,0.17696000000000003,0.03883,NA,NA,NA,NA,NA,13.665682912000003
Total,Less than BA/BS,Heroin,2018-08-31,2018-08-01,0.17836000000000002,0.051770000000000004,NA,NA,NA,NA,NA,13.766499000800001
Total,Less than BA/BS,Heroin,2018-09-30,2018-09-01,0.17978000000000002,0.04483,NA,NA,NA,NA,NA,13.868978882600002
Total,Less than BA/BS,Heroin,2018-10-31,2018-10-01,0.1812,0.053360000000000005,NA,NA,NA,NA,NA,13.971107088
Total,Less than BA/BS,Heroin,2018-11-30,2018-11-01,0.18263,0.04843,NA,NA,NA,NA,NA,14.074132573199998
Total,Less than BA/BS,Heroin,2018-12-31,2018-12-01,0.18408,0.05491000000000001,NA,NA,NA,NA,NA,14.1783404568
Total,Less than BA/BS,Heroin,2019-01-31,2019-01-01,0.18554,0.052090000000000004,NA,NA,NA,NA,NA,14.2831994612
Total,Less than BA/BS,Heroin,2019-02-28,2019-02-01,0.18701,0.04512,NA,NA,NA,NA,NA,14.389450788200001
Total,Less than BA/BS,Heroin,2019-03-31,2019-03-01,0.18849000000000002,0.04512,NA,NA,NA,NA,NA,14.4956142261
Total,Less than BA/BS,Heroin,2019-04-30,2019-04-01,0.18998,0.04118,NA,NA,NA,NA,NA,14.6026759144
Total,Less than BA/BS,Heroin,2019-05-31,2019-05-01,0.19148,0.0638,NA,NA,NA,NA,NA,14.710136972800003
Total,Less than BA/BS,Heroin,2019-06-30,2019-06-01,0.193,0.052090000000000004,NA,NA,NA,NA,NA,14.819263750000001
Total,Less than BA/BS,Heroin,2019-07-31,2019-07-01,0.19452,0.052090000000000004,NA,NA,NA,NA,NA,14.9283518112
Total,Less than BA/BS,Heroin,2019-08-31,2019-08-01,0.19606,0.053700000000000005,NA,NA,NA,NA,NA,15.038598003599999
Total,Less than BA/BS,Heroin,2019-09-30,2019-09-01,0.19762,0.06109,NA,NA,NA,NA,NA,15.150511609399999
Total,Less than BA/BS,Heroin,2019-10-31,2019-10-01,0.19918,0.05677,NA,NA,NA,NA,NA,15.2620420166
Total,Less than BA/BS,Heroin,2019-11-30,2019-11-01,0.20076000000000002,0.04118,NA,NA,NA,NA,NA,15.375238729200001
Total,Less than BA/BS,Heroin,2019-12-31,2019-12-01,0.20235,0.05525,NA,NA,NA,NA,NA,15.488815998000002
Total,Less than BA/BS,Heroin,2020-01-31,2020-01-01,0.20395000000000002,0.05879,NA,NA,NA,NA,NA,15.603027511
Total,Less than BA/BS,Heroin,2020-02-29,2020-02-01,0.20556000000000002,0.050910000000000004,NA,NA,NA,NA,NA,15.718410572400002
Total,Less than BA/BS,Heroin,2020-03-31,2020-03-01,0.20719,0.050910000000000004,NA,NA,NA,NA,NA,15.8346594301
Total,Less than BA/BS,Heroin,2020-04-30,2020-04-01,0.20883000000000002,0.0322,NA,NA,NA,NA,NA,15.951813678
Total,Less than BA/BS,Heroin,2020-05-31,2020-05-01,0.21048000000000003,0.05258,NA,NA,NA,NA,NA,16.069327128
Total,Less than BA/BS,Heroin,2020-06-30,2020-06-01,0.21215,0.049190000000000005,NA,NA,NA,NA,NA,16.1885109565
Total,Less than BA/BS,Heroin,2020-07-31,2020-07-01,0.21383000000000002,0.04554,NA,NA,NA,NA,NA,16.3080464503
Total,Less than BA/BS,Heroin,2020-08-31,2020-08-01,0.21552000000000002,0.05577,NA,NA,NA,NA,NA,16.4282081232
Total,Less than BA/BS,Heroin,2020-09-30,2020-09-01,0.21723000000000003,0.04157,NA,NA,NA,NA,NA,16.5500411856
Total,Less than BA/BS,Heroin,2020-10-31,2020-10-01,0.21895000000000003,0.039439999999999996,NA,NA,NA,NA,NA,16.672214869
Total,Less than BA/BS,Heroin,2020-11-30,2020-11-01,0.22068,0.05258,NA,NA,NA,NA,NA,16.7952993804
Total,Less than BA/BS,Intentional drug poisoning,2016-01-31,2016-01-03,0.18698,0.04138,0,-0.743,-1.188,-0.297,0.00154,14.2567220238
Total,Less than BA/BS,Intentional drug poisoning,2016-02-29,2016-02-01,0.18559,0.04533,NA,NA,NA,NA,NA,14.156701269600001
Total,Less than BA/BS,Intentional drug poisoning,2016-03-31,2016-03-01,0.18421,0.04718,NA,NA,NA,NA,NA,14.057761413800002
Total,Less than BA/BS,Intentional drug poisoning,2016-04-30,2016-04-01,0.18284,0.05068,NA,NA,NA,NA,NA,13.959289136799999
Total,Less than BA/BS,Intentional drug poisoning,2016-05-31,2016-05-01,0.18148,0.05852,NA,NA,NA,NA,NA,13.8616892128
Total,Less than BA/BS,Intentional drug poisoning,2016-06-30,2016-06-01,0.18014,0.0434,NA,NA,NA,NA,NA,13.765326044
Total,Less than BA/BS,Intentional drug poisoning,2016-07-31,2016-07-01,0.17880000000000001,0.05068,NA,NA,NA,NA,NA,13.678473564
Total,Less than BA/BS,Intentional drug poisoning,2016-08-31,2016-08-01,0.17747000000000002,0.04138,NA,NA,NA,NA,NA,13.592666884500002
Total,Less than BA/BS,Intentional drug poisoning,2016-09-30,2016-09-01,0.17615,0.03206,NA,NA,NA,NA,NA,13.506879022
Total,Less than BA/BS,Intentional drug poisoning,2016-10-31,2016-10-01,0.17484000000000002,0.039259999999999996,NA,NA,NA,NA,NA,13.422136352400003
Total,Less than BA/BS,Intentional drug poisoning,2016-11-30,2016-11-01,0.17354000000000003,0.05396,NA,NA,NA,NA,NA,13.337423641600003
Total,Less than BA/BS,Intentional drug poisoning,2016-12-31,2016-12-01,0.17225000000000001,0.05068,NA,NA,NA,NA,NA,13.253752135000003
Total,Less than BA/BS,Intentional drug poisoning,2017-01-31,2017-01-01,0.17097,0.054770000000000006,NA,NA,NA,NA,NA,13.170620949300002
Total,Less than BA/BS,Intentional drug poisoning,2017-02-28,2017-02-01,0.16970000000000002,0.044719999999999996,NA,NA,NA,NA,NA,13.086554654000002
Total,Less than BA/BS,Intentional drug poisoning,2017-03-31,2017-03-01,0.16844000000000003,0.04654,NA,NA,NA,NA,NA,13.004519686000002
Total,Less than BA/BS,Intentional drug poisoning,2017-04-30,2017-04-01,0.16719,0.04654,NA,NA,NA,NA,NA,12.9225464502
Total,Less than BA/BS,Intentional drug poisoning,2017-05-31,2017-05-01,0.16594000000000003,0.04654,NA,NA,NA,NA,NA,12.840835456000002
Total,Less than BA/BS,Intentional drug poisoning,2017-06-30,2017-06-01,0.16471000000000002,0.0483,NA,NA,NA,NA,NA,12.759973344300002
Total,Less than BA/BS,Intentional drug poisoning,2017-07-31,2017-07-01,0.16349000000000002,0.044719999999999996,NA,NA,NA,NA,NA,12.662697780700002
Total,Less than BA/BS,Intentional drug poisoning,2017-08-31,2017-08-01,0.16227,0.05163000000000001,NA,NA,NA,NA,NA,12.5653725819
Total,Less than BA/BS,Intentional drug poisoning,2017-09-30,2017-09-01,0.16106,0.03415000000000001,NA,NA,NA,NA,NA,12.468955964800001
Total,Less than BA/BS,Intentional drug poisoning,2017-10-31,2017-10-01,0.15987,0.044719999999999996,NA,NA,NA,NA,NA,12.3740355207
Total,Less than BA/BS,Intentional drug poisoning,2017-11-30,2017-11-01,0.15868000000000002,0.04082,NA,NA,NA,NA,NA,12.279248689600001
Total,Less than BA/BS,Intentional drug poisoning,2017-12-31,2017-12-01,0.15750000000000003,0.04654,NA,NA,NA,NA,NA,12.185185950000003
Total,Less than BA/BS,Intentional drug poisoning,2018-01-31,2018-01-01,0.15633000000000002,0.036610000000000004,NA,NA,NA,NA,NA,12.091937904000003
Total,Less than BA/BS,Intentional drug poisoning,2018-02-28,2018-02-01,0.15517,0.04483,NA,NA,NA,NA,NA,11.999766265100002
Total,Less than BA/BS,Intentional drug poisoning,2018-03-31,2018-03-01,0.15401000000000004,0.04483,NA,NA,NA,NA,NA,11.907369395600002
Total,Less than BA/BS,Intentional drug poisoning,2018-04-30,2018-04-01,0.15287,0.04093,NA,NA,NA,NA,NA,11.816647682900001
Total,Less than BA/BS,Intentional drug poisoning,2018-05-31,2018-05-01,0.15173000000000003,0.03883,NA,NA,NA,NA,NA,11.725877993300003
Total,Less than BA/BS,Intentional drug poisoning,2018-06-30,2018-06-01,0.15061000000000002,0.05013000000000001,NA,NA,NA,NA,NA,11.636777729100002
Total,Less than BA/BS,Intentional drug poisoning,2018-07-31,2018-07-01,0.14949000000000004,0.04483,NA,NA,NA,NA,NA,11.544320403000002
Total,Less than BA/BS,Intentional drug poisoning,2018-08-31,2018-08-01,0.14837,0.04093,NA,NA,NA,NA,NA,11.451757438600001
Total,Less than BA/BS,Intentional drug poisoning,2018-09-30,2018-09-01,0.14727,0.036610000000000004,NA,NA,NA,NA,NA,11.3610219159
Total,Less than BA/BS,Intentional drug poisoning,2018-10-31,2018-10-01,0.14618,0.05491000000000001,NA,NA,NA,NA,NA,11.2709516232
Total,Less than BA/BS,Intentional drug poisoning,2018-11-30,2018-11-01,0.14509000000000002,0.04293,NA,NA,NA,NA,NA,11.1811635276
Total,Less than BA/BS,Intentional drug poisoning,2018-12-31,2018-12-01,0.14401000000000003,0.036610000000000004,NA,NA,NA,NA,NA,11.092040467100002
Total,Less than BA/BS,Intentional drug poisoning,2019-01-31,2019-01-01,0.14294000000000004,0.046959999999999995,NA,NA,NA,NA,NA,11.003775633200004
Total,Less than BA/BS,Intentional drug poisoning,2019-02-28,2019-02-01,0.14188,0.046959999999999995,NA,NA,NA,NA,NA,10.916931061600001
Total,Less than BA/BS,Intentional drug poisoning,2019-03-31,2019-03-01,0.14083,0.04873,NA,NA,NA,NA,NA,10.830374828700002
Total,Less than BA/BS,Intentional drug poisoning,2019-04-30,2019-04-01,0.13978000000000002,0.03684,NA,NA,NA,NA,NA,10.744089058400002
Total,Less than BA/BS,Intentional drug poisoning,2019-05-31,2019-05-01,0.13874000000000003,0.043190000000000006,NA,NA,NA,NA,NA,10.658472966400002
Total,Less than BA/BS,Intentional drug poisoning,2019-06-30,2019-06-01,0.13771000000000003,0.046959999999999995,NA,NA,NA,NA,NA,10.573890212500002
Total,Less than BA/BS,Intentional drug poisoning,2019-07-31,2019-07-01,0.13668,0.04118,NA,NA,NA,NA,NA,10.4894464608
Total,Less than BA/BS,Intentional drug poisoning,2019-08-31,2019-08-01,0.13566999999999999,0.043190000000000006,NA,NA,NA,NA,NA,10.4064398202
Total,Less than BA/BS,Intentional drug poisoning,2019-09-30,2019-09-01,0.13466,0.0319,NA,NA,NA,NA,NA,10.323691394199999
Total,Less than BA/BS,Intentional drug poisoning,2019-10-31,2019-10-01,0.13366,0.03907,NA,NA,NA,NA,NA,10.2416132942
Total,Less than BA/BS,Intentional drug poisoning,2019-11-30,2019-11-01,0.13266999999999998,0.05525,NA,NA,NA,NA,NA,10.160554503899998
Total,Less than BA/BS,Intentional drug poisoning,2019-12-31,2019-12-01,0.13168,0.02256,NA,NA,NA,NA,NA,10.079403462399998
Total,Less than BA/BS,Intentional drug poisoning,2020-01-31,2020-01-01,0.1307,0.03478,NA,NA,NA,NA,NA,9.999096326000002
Total,Less than BA/BS,Intentional drug poisoning,2020-02-29,2020-02-01,0.12973,0.03478,NA,NA,NA,NA,NA,9.919971801700001
Total,Less than BA/BS,Intentional drug poisoning,2020-03-31,2020-03-01,0.12877,0.04554,NA,NA,NA,NA,NA,9.8413489783
Total,Less than BA/BS,Intentional drug poisoning,2020-04-30,2020-04-01,0.12781,0.02939,NA,NA,NA,NA,NA,9.762971346
Total,Less than BA/BS,Intentional drug poisoning,2020-05-31,2020-05-01,0.12686,0.04360000000000001,NA,NA,NA,NA,NA,9.685266246
Total,Less than BA/BS,Intentional drug poisoning,2020-06-30,2020-06-01,0.12592,0.04157,NA,NA,NA,NA,NA,9.6085661072
Total,Less than BA/BS,Intentional drug poisoning,2020-07-31,2020-07-01,0.12498000000000001,0.03718,NA,NA,NA,NA,NA,9.531775921800001
Total,Less than BA/BS,Intentional drug poisoning,2020-08-31,2020-08-01,0.12405000000000001,0.0474,NA,NA,NA,NA,NA,9.4558241355
Total,Less than BA/BS,Intentional drug poisoning,2020-09-30,2020-09-01,0.12313000000000002,0.0322,NA,NA,NA,NA,NA,9.380870833600001
Total,Less than BA/BS,Intentional drug poisoning,2020-10-31,2020-10-01,0.12221000000000001,0.0322,NA,NA,NA,NA,NA,9.305829546200002
Total,Less than BA/BS,Intentional drug poisoning,2020-11-30,2020-11-01,0.12131,0.03478,NA,NA,NA,NA,NA,9.232543809300001
Total,Less than BA/BS,Methamphetamine,2016-01-31,2016-01-03,0.2901,0.05552,0,1.697,1.323,2.073,0,22.119344631
Total,Less than BA/BS,Methamphetamine,2016-02-29,2016-02-01,0.29503,0.05997,NA,NA,NA,NA,NA,22.5047231832
Total,Less than BA/BS,Methamphetamine,2016-03-31,2016-03-01,0.30004,0.06673000000000001,NA,NA,NA,NA,NA,22.897186551199997
Total,Less than BA/BS,Methamphetamine,2016-04-30,2016-04-01,0.30512999999999996,0.05396,NA,NA,NA,NA,NA,23.295766212599997
Total,Less than BA/BS,Methamphetamine,2016-05-31,2016-05-01,0.31031000000000003,0.05997,NA,NA,NA,NA,NA,23.7018998216
Total,Less than BA/BS,Methamphetamine,2016-06-30,2016-06-01,0.31557,0.06138,NA,NA,NA,NA,NA,24.114155322000002
Total,Less than BA/BS,Methamphetamine,2016-07-31,2016-07-01,0.32093,0.07047,NA,NA,NA,NA,NA,24.5516360229
Total,Less than BA/BS,Methamphetamine,2016-08-31,2016-08-01,0.32638000000000006,0.06411,NA,NA,NA,NA,NA,24.997884813000002
Total,Less than BA/BS,Methamphetamine,2016-09-30,2016-09-01,0.33192,0.068,NA,NA,NA,NA,NA,25.4510546976
Total,Less than BA/BS,Methamphetamine,2016-10-31,2016-10-01,0.33754999999999996,0.068,NA,NA,NA,NA,NA,25.9130755305
Total,Less than BA/BS,Methamphetamine,2016-11-30,2016-11-01,0.34328,0.05997,NA,NA,NA,NA,NA,26.382798131199998
Total,Less than BA/BS,Methamphetamine,2016-12-31,2016-12-01,0.34911,0.08067,NA,NA,NA,NA,NA,26.8622200746
Total,Less than BA/BS,Methamphetamine,2017-01-31,2017-01-01,0.35502999999999996,0.0683,NA,NA,NA,NA,NA,27.349625990699998
Total,Less than BA/BS,Methamphetamine,2017-02-28,2017-02-01,0.36106,0.06055,NA,NA,NA,NA,NA,27.8434379692
Total,Less than BA/BS,Methamphetamine,2017-03-31,2017-03-01,0.36718999999999996,0.06055,NA,NA,NA,NA,NA,28.349142623499997
Total,Less than BA/BS,Methamphetamine,2017-04-30,2017-04-01,0.37342000000000003,0.05627,NA,NA,NA,NA,NA,28.8625952236
Total,Less than BA/BS,Methamphetamine,2017-05-31,2017-05-01,0.37976,0.07302000000000002,NA,NA,NA,NA,NA,29.386740224
Total,Less than BA/BS,Methamphetamine,2017-06-30,2017-06-01,0.3862,0.07415000000000001,NA,NA,NA,NA,NA,29.918655245999997
Total,Less than BA/BS,Methamphetamine,2017-07-31,2017-07-01,0.39276,0.06950999999999999,NA,NA,NA,NA,NA,30.4202164068
Total,Less than BA/BS,Methamphetamine,2017-08-31,2017-08-01,0.39942000000000005,0.07415000000000001,NA,NA,NA,NA,NA,30.929075717400003
Total,Less than BA/BS,Methamphetamine,2017-09-30,2017-09-01,0.4062,0.06707,NA,NA,NA,NA,NA,31.447224096000003
Total,Less than BA/BS,Methamphetamine,2017-10-31,2017-10-01,0.4131,0.07637000000000001,NA,NA,NA,NA,NA,31.974191990999998
Total,Less than BA/BS,Methamphetamine,2017-11-30,2017-11-01,0.42011000000000004,0.07187,NA,NA,NA,NA,NA,32.509674609200005
Total,Less than BA/BS,Methamphetamine,2017-12-31,2017-12-01,0.42724,0.07415000000000001,NA,NA,NA,NA,NA,33.0539609224
Total,Less than BA/BS,Methamphetamine,2018-01-31,2018-01-01,0.43449000000000004,0.07089000000000001,NA,NA,NA,NA,NA,33.607280112000005
Total,Less than BA/BS,Methamphetamine,2018-02-28,2018-02-01,0.44187000000000004,0.08585,NA,NA,NA,NA,NA,34.171145966100006
Total,Less than BA/BS,Methamphetamine,2018-03-31,2018-03-01,0.44937000000000005,0.07657000000000001,NA,NA,NA,NA,NA,34.7432931972
Total,Less than BA/BS,Methamphetamine,2018-04-30,2018-04-01,0.45699,0.06849000000000001,NA,NA,NA,NA,NA,35.3247192033
Total,Less than BA/BS,Methamphetamine,2018-05-31,2018-05-01,0.46475,0.07435,NA,NA,NA,NA,NA,35.9164423475
Total,Less than BA/BS,Methamphetamine,2018-06-30,2018-06-01,0.47264,0.0906,NA,NA,NA,NA,NA,36.518203478400004
Total,Less than BA/BS,Methamphetamine,2018-07-31,2018-07-01,0.48066000000000003,0.08083,NA,NA,NA,NA,NA,37.11882430200001
Total,Less than BA/BS,Methamphetamine,2018-08-31,2018-08-01,0.4888200000000001,0.10108,NA,NA,NA,NA,NA,37.728975339600005
Total,Less than BA/BS,Methamphetamine,2018-09-30,2018-09-01,0.49711,0.07547000000000001,NA,NA,NA,NA,NA,38.349138348699995
Total,Less than BA/BS,Methamphetamine,2018-10-31,2018-10-01,0.5055499999999999,0.0697,NA,NA,NA,NA,NA,38.97954298199999
Total,Less than BA/BS,Methamphetamine,2018-11-30,2018-11-01,0.51413,0.07321000000000001,NA,NA,NA,NA,NA,39.620729233199995
